page_id,position,url,title,conditions,categories,,,,,
778,replace,https://www.treasurejuwelier.nl/oorbellen/goud_zirkonia,Gouden oorbellen met zirkonia,,"Shop hier je gouden oorbellen met zirkonia met ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ ruim aanbod. Voor 17.00 uur besteld is morgen in huis. 99% beveelt ons aan!",&nbsp,</p>,,,
781,replace,https://www.treasurejuwelier.nl/armbanden/rebel-rose,Rebel & Rose armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1750\""}""]",7,,,,,
782,replace,https://www.treasurejuwelier.nl/oorbellen/tiny-tips,Tiny Tips oorbellen,"[{""filter"":""191"",""operator"":""and"",""value"":""1758""}]",8,,,,,
784,replace,https://www.treasurejuwelier.nl/excellent-jewelry,Excellent Jewelry sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1772\""}""]",2,,,,,
785,replace,https://www.treasurejuwelier.nl/armbanden/excellent-jewelry,Excellent Jewelry armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1772\""}""]",7,,,,,
786,replace,https://www.treasurejuwelier.nl/ringen/excellent-jewelry,Excellent Jewelry ringen,,Bestel je Excellent Jewelry ring hier online met ✔ gratis verzending ✔ gratis cadeauverpakking ✔ gratis (♡) gravure ✔ spaarpunten systeem,"INDEX,FOLLOW",,,,
787,replace,https://www.treasurejuwelier.nl/kettingen/excellent-jewelry,Excellent Jewelry colliers,,Bestel je Excellent Jewelry collier hier met ✔ gratis verzending ✔ gratis cadeauverpakking ✔ spaarpunten systeem ✔ 30 dagen bedenktijd,"INDEX,FOLLOW",,,,
788,replace,https://www.treasurejuwelier.nl/hangers/excellent-jewelry,Excellent Jewelry hangers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1772\""}""]",11,,,,,
789,replace,https://www.treasurejuwelier.nl/oorbellen/excellent-jewelry,Excellent Jewelry oorbellen,,Shop je Excellent Jewelry oorbellen hier met ✔ gratis verzending ✔ gratis cadeauverpakking ✔ spaarpunten systeem ✔ 30 dagen bedenktijd,"INDEX,FOLLOW",,,,
790,replace,https://www.treasurejuwelier.nl/armbanden/zilver_slavenarmband_ja,Zilveren slavenarmband graveren,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}"",""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}""]",7,,,,,
791,replace,https://www.treasurejuwelier.nl/armbanden/goud_slavenarmband_ja,Gouden slavenarmband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}""]",7,,,,,
792,replace,https://www.treasurejuwelier.nl/armbanden/zilver_ja,Zilveren armband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",7,,,,,
793,replace,https://www.treasurejuwelier.nl/armbanden/goud_ja,Gouden armband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",7,,,,,
794,replace,https://www.treasurejuwelier.nl/armbanden/leer_ja,Leren armband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""416\""}""]",7,,,,,
795,replace,https://www.treasurejuwelier.nl/armbanden/goud_dames_ja,Gouden damesarmband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}""]",7,,,,,
796,replace,https://www.treasurejuwelier.nl/armbanden/zilver_heren_ja,Zilveren herenarmband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}""]",7,,,,,
797,replace,https://www.treasurejuwelier.nl/armbanden/zilver_dames_ja,Zilveren damesarmband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}""]",7,,,,,
798,replace,https://www.treasurejuwelier.nl/armbanden/leer_heren_ja,Leren herenarmband graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""416\""}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}""]",7,,,,,
799,replace,https://www.treasurejuwelier.nl/ringen/zilver_ja,Zilveren ring graveren,,"Shop een zilveren ring en laat die bij ons graveren als persoonlijk cadeau met ✔ gratis (♡) gravure, ✔ gratis verzending (> €50), ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
800,replace,https://www.treasurejuwelier.nl/ringen/goud_ja,Gouden ring graveren,,"Shop een gouden ring en laat die bij ons graveren als persoonlijk cadeau met ✔ gratis (♡) gravure, ✔ gratis verzending, ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
801,replace,https://www.treasurejuwelier.nl/ringen/zegelring_ja,Zegelring graveren,,"Shop een zegelring en laat die bij ons graveren als persoonlijk cadeau met ✔ gratis (♡) gravure, ✔ gratis verzending, ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
802,replace,https://www.treasurejuwelier.nl/ringen/heren_zegelring_ja,Zegelring heren graveren,,"Shop een zegelring heren en laat die bij ons graveren als persoonlijk cadeau met ✔ gratis (♡) gravure, ✔ gratis verzending, ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
803,replace,https://www.treasurejuwelier.nl/hangers/zilver_ja,Zilveren hanger graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",11,,,,,
804,replace,https://www.treasurejuwelier.nl/hangers/goud_ja,Gouden hanger graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",11,,,,,
805,replace,https://www.treasurejuwelier.nl/hangers/bedel_ja,Bedel graveren,,"Shop een bedel en laat die bij ons graveren als persoonlijk cadeau met ✔ gratis (♡) gravure, ✔ gratis verzending, ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
806,replace,https://www.treasurejuwelier.nl/armbanden/baby_naamplaat-armband,Baby naamplaat armbandje graveren,"[""{\""filter\"":\""238\"",\""operator\"":\""and\"",\""value\"":\""117\""}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""1296\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1256\""]}""]",7,,,,,
807,replace,https://www.treasurejuwelier.nl/horloges/dames?am_on_sale=1,Dames horloge sale,,Fraai dames horloge sale aanbod met ✓ aantrekkelijke kortingen ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd,&nbsp,</p>,,,
808,replace,https://www.treasurejuwelier.nl/horloges/heren?am_on_sale=1,Heren horloge sale,,Fraai heren horloge sale aanbod met aantrekkelijke kortingen plus ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ officieel dealer,&nbsp,</p>,,,
809,replace,https://www.treasurejuwelier.nl/armbanden/goud_dames?am_on_sale=1,Gouden armband dames sale,,"Gouden dames armbanden sale bij Treasure Juwelier. Ruim aanbod, leuke extra's: ✔ gratis (♡) gravure, ✔ gratis verzending, ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
810,replace,https://www.treasurejuwelier.nl/armbanden/heren?am_on_sale=1,Heren armband sale,,"Heren armbanden sale bij Treasure Juwelier. Ruim aanbod, leuke extra's: ✔ gratis (♡) gravure, ✔ gratis verzending (> €50), ✔ gratis cadeauverpakking!",&nbsp,</p>,,,
811,replace,https://www.treasurejuwelier.nl/ringen/goud_dames?am_on_sale=1,Gouden ring dames sale,,"Gouden dames ringen sale bij Treasure Juwelier. Ruim aanbod : ✔ populaire merken, ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure!",&nbsp,</p>,,,
812,replace,https://www.treasurejuwelier.nl/ringen/goud?am_on_sale=1,Gouden ring sale,,"Gouden ringen sale bij Treasure Juwelier. Ruim aanbod : ✔ populaire merken, ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure!",&nbsp,</p>,,,
813,replace,https://www.treasurejuwelier.nl/ringen/diamant?am_on_sale=1,Diamanten ringen sale,,"Diamanten ringen sale bij Treasure Juwelier. Ruim aanbod : ✔ populaire merken, ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ gratis (♡) gravure!",&nbsp,</p>,,,
814,replace,https://www.treasurejuwelier.nl/oorbellen/goud?am_on_sale=1,Gouden oorbellen sale,,"Gouden oorbellen sale bij Treasure Juwelier. Ruim aanbod, leuke extra's: ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ bonussysteem!",&nbsp,</p>,,,
815,replace,https://www.treasurejuwelier.nl/kettingen/goud?am_on_sale=1,Gouden kettingen sale,,"Gouden kettingen sale bij Treasure Juwelier. Ruim aanbod : ✔ populaire merken, ✔ gratis verzending, ✔ gratis cadeauverpakking, ✔ bonussysteem. 99% beveelt ons aan!",&nbsp,</p>,,,
816,replace,https://www.treasurejuwelier.nl/ania-haie,Ania Haie sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1800\""}""]",2,,,,,
817,replace,https://www.treasurejuwelier.nl/armbanden/ania-haie,Ania Haie armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1800\""}""]",7,,,,,
818,replace,https://www.treasurejuwelier.nl/kettingen/ania-haie,Ania Haie kettingen,,"Shop je Ania Haie ketting hier online met vele extra's: ✔ gratis verzending (> € 50), ✔ gratis cadeauverpakking, ✔ bonussysteem. 98% beveelt ons aan!",&nbsp,</p>,,,
819,replace,https://www.treasurejuwelier.nl/oorbellen/ania-haie,Ania Haie oorbellen,,"Shop je Ania Haie oorbellen hier online met vele extra's: ✔ gratis verzending (> € 50), ✔ gratis cadeauverpakking, ✔ bonussysteem. 98% beveelt ons aan!",&nbsp,</p>,,,
822,replace,https://www.treasurejuwelier.nl/sparkling-jewels,Sparkling Jewels sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1812\""}""]",2,,,,,
823,replace,https://www.treasurejuwelier.nl/armbanden/sparkling-jewels,Sparkling Jewels armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1812\""}""]",7,,,,,
824,replace,https://www.treasurejuwelier.nl/kettingen/sparkling-jewels,Sparkling Jewels kettingen,,"Sparkling Jewels kettingen shop je hier online met veel extra's zoals ✔ gratis verzending (> € 50), ✔ gratis cadeauverpakking, ✔ bonussysteem. 98% beveelt ons aan!",&nbsp,</p>,,,
825,replace,https://www.treasurejuwelier.nl/hangers/sparkling-jewels,Sparkling Jewels hangers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1812\""}""]",11,,,,,
826,replace,https://www.treasurejuwelier.nl/oorbellen/sparkling-jewels,Sparkling Jewels oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1812\""}""]",8,,,,,
827,replace,https://www.treasurejuwelier.nl/oorbellen/zonder-steentjes,Oorbellen zonder steentjes,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1825\""]}""]",8,,,,,
828,replace,https://www.treasurejuwelier.nl/hangers/zonder-steentjes,Hangers zonder steentjes,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1825\""]}""]",11,,,,,
829,replace,https://www.treasurejuwelier.nl/oorbellen/doortrek-sluiting,Oorbellen met doortreksluiting,"[""{\""filter\"":\""335\"",\""operator\"":\""and\"",\""value\"":[\""2765\""]}""]",8,,,,,
830,replace,https://www.treasurejuwelier.nl/horloges/seiko-5-sports,Seiko 5 Sports horloges,"[""{\""filter\"":\""308\"",\""operator\"":\""and\"",\""value\"":[\""2165\""]}""]",4,,,,,
831,replace,https://www.treasurejuwelier.nl/armbanden/satijn,Satijnkoord armbanden,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1841\""}""]",7,,,,,
832,replace,https://www.treasurejuwelier.nl/fjf-jewellery,FJF Jewellery sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1842\""}""]",2,,,,,
833,replace,https://www.treasurejuwelier.nl/armbanden/fjf-jewellery,FJF Jewellery armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1842\""}""]",7,,,,,
834,replace,https://www.treasurejuwelier.nl/kettingen/fjf-jewellery,FJF Jewellery kettingen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1842\""}""]",9,,,,,
835,replace,https://www.treasurejuwelier.nl/oorbellen/fjf-jewellery,FJF Jewellery oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1842\""}""]",8,,,,,
836,replace,https://www.treasurejuwelier.nl/sif-jakobs-jewellery,Sif Jakobs Jewellery sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1845\""}""]",2,,,,,
837,replace,https://www.treasurejuwelier.nl/armbanden/sif-jakobs-jewellery,Sif Jakobs Jewellery armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1845\""}""]",7,"INDEX,FOLLOW",,,,
838,replace,https://www.treasurejuwelier.nl/kettingen/sif-jakobs-jewellery,Sif Jakobs Jewellery kettingen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1845\""}""]",9,,,,,
839,replace,https://www.treasurejuwelier.nl/ringen/sif-jakobs-jewellery,Sif Jakobs Jewellery ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1845\""}""]",6,,,,,
840,replace,https://www.treasurejuwelier.nl/oorbellen/sif-jakobs-jewellery,Sif Jakobs Jewellery oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1845\""}""]",8,,,,,
841,replace,https://www.treasurejuwelier.nl/ringen/ania-haie,Ania Haie ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1800\""}""]",6,,,,,
843,replace,https://www.treasurejuwelier.nl/armbanden/rosegoud_slavenarmband,Roségouden slavenarmband,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1623\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}""]",7,,,,,
844,replace,https://www.treasurejuwelier.nl/connoisseurs,Connoisseurs reinigingsmiddelen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1868\""}""]",3,"INDEX,FOLLOW",,,,
845,replace,https://www.treasurejuwelier.nl/accessoires/reinigingsproducten,Reinigingsproducten,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1867\""]}""]",3,"INDEX,FOLLOW",,,,
846,replace,https://www.treasurejuwelier.nl/aurore-jewelry,Aurore Jewelry sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1874\""}""]",2,,,,,
847,replace,https://www.treasurejuwelier.nl/kettingen/aurore-jewelry,Aurore Jewelry colliers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1874\""}""]",9,,,,,
848,replace,https://www.treasurejuwelier.nl/oorbellen/aurore-jewelry,Aurore Jewelry oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1874\""}""]",8,,,,,
849,replace,https://www.treasurejuwelier.nl/ringen/aurore-jewelry,Aurore Jewelry ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1874\""}""]",6,,,,,
850,replace,https://www.treasurejuwelier.nl/ringen/diamant-lab-grown,Ringen met lab grown diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1875\""]}""]",6,"INDEX,FOLLOW",,,,
851,replace,https://www.treasurejuwelier.nl/kettingen/diamant-lab-grown,Colliers met lab grown diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1875\""]}""]",9,"INDEX,FOLLOW",,,,
852,replace,https://www.treasurejuwelier.nl/oorbellen/diamant-lab-grown,Oorbellen met lab grown diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1875\""]}""]",8,"INDEX,FOLLOW",,,,
853,replace,https://www.treasurejuwelier.nl/oorbellen/earcuffs,Ear cuffs,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1884\""]}""]",8,"INDEX,FOLLOW",,,,
861,replace,https://www.treasurejuwelier.nl/accessoires/sieradendoos,Sieradendoos,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1919\""]}""]",3,"INDEX,FOLLOW",,,,
863,replace,https://www.treasurejuwelier.nl/bjoy,Bjoy sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1938\""}""]",2,"INDEX,FOLLOW",,,,
864,replace,https://www.treasurejuwelier.nl/armbanden/bjoy,Bjoy armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1938\""}""]",7,"INDEX,FOLLOW",,,,
865,replace,https://www.treasurejuwelier.nl/ringen/bjoy,Bjoy ringen,Shop je Bjoy ring hier online met ✔ gratis verzending ✔ gratis cadeauverpakking ✔ gratis (♡) gravure ✔ 30 dagen bedenktijd,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1938\""}""]",</p>,"INDEX,FOLLOW",,,
866,replace,https://www.treasurejuwelier.nl/accessoires/bjoy,Bjoy manchetknopen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1938\""}""]",3,"INDEX,FOLLOW",,,,
867,replace,https://www.treasurejuwelier.nl/armbanden/kralenarmband,Kralenarmband,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1978\""]}""]",7,,,,,
868,replace,https://www.treasurejuwelier.nl/hangers/letterhanger,Letterhanger,,Shop je letterhanger hier met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ spaarpuntensysteem,&nbsp,</p>,,,
869,replace,https://www.treasurejuwelier.nl/kettingen/ketting-met-graveerplaatje,Ketting met graveerplaatje,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1980\""]}""]",9,,,,,
873,replace,,Armband met gekleurde stenen,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""2003\""]}""]",7,,,,,
874,replace,https://www.treasurejuwelier.nl/armbanden/goud_armband-met-gekleurde-stenen,Gouden armband met gekleurde stenen,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""2003\""]}""]",7,,,,,
875,replace,https://www.treasurejuwelier.nl/armbanden/zilver_armband-met-gekleurde-stenen,Zilveren armband met gekleurde stenen,,Bestel je zilveren armband met gekleurde stenen hier met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ spaarpunten systeem,&nbsp,</p>,,,
876,replace,https://www.treasurejuwelier.nl/swing-jewels,Swing Jewels sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2007\""}""]",2,,,,,
877,replace,https://www.treasurejuwelier.nl/armbanden/swing-jewels,Swing Jewels armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2007\""}""]",7,,,,,
878,replace,https://www.treasurejuwelier.nl/kettingen/swing-jewels,Swing Jewels kettingen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2007\""}""]",9,,,,,
879,replace,https://www.treasurejuwelier.nl/ringen/swing-jewels,Swing Jewels ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2007\""}""]",6,,,,,
880,replace,https://www.treasurejuwelier.nl/hangers/swing-jewels,Swing Jewels hangers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2007\""}""]",11,,,,,
